Stress Level,HRNmean,HRstd,HRNSD,HRNFD,avNN,sdNN,rMSSD,PHRNN50,PHRNN20,HRV_HTI,HRV_ShanEn,HRV_MFDFA_alpha1_Asymmetry,BRNmean,BRstd,BRNFD,BRNSD,BRV,BRavNN,BRavNN.1,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Ratio,RSP_Symmetry_RiseDecay,RSP_Symmetry_PeakTrough
0,52.68697984,0.237832877,0.091151892,0.102652605,124.6972365,58.50195337,79.44582285,52.1295903,65.80556307,5.7,5.094267393,-0.240771895,10.03626549,1.366533606,0.007865919,0.000126941,724.1150794,3.805795735,455.8115022,0.381683333,0.317208995,1.18949238,0.53151541,0.418191382
1,69.92273985,0.173449535,0.191497417,0.237899278,86.09018126,9.397673919,8.508093272,0.219178082,5.521622347,2.283539869,4.386021047,-0.387032743,16.12160267,3.593225748,0.011091839,0.000189863,390.0422857,7.740316343,121.9884136,0.191767609,0.195022286,0.99501455,0.503083726,0.515149233
1,72.70062675,0.169830494,0.219026996,0.256327678,82.68595173,9.734569774,8.95353377,0,5.800391389,2.691400966,4.518149148,-0.390391265,16.61768178,4.244841382,0.011602591,0.000203275,368.3327473,9.331596042,71.21710488,0.190662286,0.175471489,1.083819727,0.513634416,0.510351151
1,72.8686432,0.162451319,0.205891767,0.25277501,82.80414009,12.16634521,9.895878726,0.41025641,5.973508039,2.942143693,4.536873923,-0.584829486,12.49330051,3.571487526,0.009915312,0.000165179,504.7450909,9.07343434,206.9366815,0.254736084,0.242495273,1.073220178,0.500670675,0.444231763
1,62.70711115,0.168995388,0.15887999,0.190934515,104.7945269,51.29117807,75.33283908,21.29977117,27.67155741,3.052540541,4.732460038,-0.484407199,12.43116923,2.364114768,0.00944792,0.000149406,483.6727272,5.035320468,160.7655071,0.241818141,0.236268606,1.04574359,0.528525561,0.534439065
0,52.46973856,0.186372645,0.092013578,0.103086093,139.107672,78.35145488,133.5343125,63.62433862,76.24338624,7.066666667,5.028277446,-0.267759191,8.393389785,2.65728297,0.007984663,0.000101681,732.7666667,6.540014991,198.8426821,0.374261905,0.353680952,1.140773718,0.549573327,0.446807801
1,80.50042993,0.229021858,0.168732057,0.19708963,75.49717691,17.94725967,23.38018573,3.961488636,32.18127406,3.954693552,5.18783213,-0.668630629,11.05510732,7.412662672,0.010026293,0.000134744,550.894,21.0336998,120.1419989,0.315411515,0.262604,1.195887207,0.509881032,0.501753474
1,80.79444616,0.233842433,0.162578892,0.190597158,74.81619575,14.71775273,19.32491877,1.896420652,27.64238201,4.472666667,5.129030302,-0.36117172,11.26263665,9.219070716,0.009559619,0.000125172,549.0307143,24.96133946,130.1728082,0.279531111,0.274320714,1.030601159,0.493760618,0.538429221
1,77.19795797,0.217895547,0.163144732,0.19173538,78.63559537,19.50274486,23.7313692,4.223011583,32.14888031,4.811904762,5.228628483,-0.286470116,10.74958369,7.362569686,0.009395818,0.00012309,557.0857143,19.34147759,113.0264903,0.306946857,0.247659048,1.256903748,0.561033026,0.530907058
1,63.25226801,0.231442243,0.117973434,0.137187538,104.9130443,48.908965,59.93876983,23.87857475,51.48129511,6.343720824,5.200217681,-0.316053031,10.40746851,6.283364169,0.008362874,0.000111319,593.4242857,16.09040083,129.0894601,0.262759048,0.331168571,0.816832424,0.451180506,0.528533068
0,40.7269023,0.221998709,0.084052803,0.093371125,166.4098306,65.51712293,87.26775608,45.99173003,68.8052999,6.25,4.80926821,-0.226006578,8.38181392,4.381819031,0.007525726,8.87E-05,727.0238095,12.61630149,255.0346886,0.390439286,0.319031746,1.259645971,0.53454542,0.521803799
1,62.09729469,0.207397655,0.158414889,0.172687864,97.43115265,22.97150477,24.60891261,4.323964302,35.61966183,4.749370629,5.213657479,-0.272646997,7.851474212,12.20822931,0.00771374,8.56E-05,767.1528571,35.57281858,227.3957408,0.347972,0.405180857,0.858254652,0.451128173,0.440015856
1,63.71567407,0.197932718,0.16474559,0.178040845,95.76071169,26.22111522,31.89187811,10.65870778,47.28810443,6.649393939,5.314145639,-0.355106972,7.993799086,9.668761684,0.007583611,9.32E-05,779.532,28.73170985,293.1220241,0.339585143,0.43164,0.782956473,0.454646342,0.439918566
1,59.95486343,0.199008971,0.150590031,0.165013472,101.9490877,28.64059255,34.46039328,17.9443609,45.82581453,5.602909091,5.282570739,-0.286400163,8.21930304,8.750011543,0.007734876,9.67E-05,722.4093333,22.6122549,192.9890907,0.32276,0.398709333,0.815652848,0.43546684,0.409832771
1,54.75084313,0.208689939,0.119763708,0.130771421,118.2987693,58.58015319,84.52640102,31.1274387,58.18941861,6.239636364,5.232964772,-0.489782421,7.844401927,7.155039692,0.007186541,9.21E-05,828.824,21.11342178,456.0227617,0.329533714,0.516064,0.692110413,0.39896925,0.412014001
0,43.86325732,0.189449841,0.084495982,0.088112038,165.3529266,75.64869715,113.0747506,47.00396825,59.41964286,4.628571429,4.619922988,-0.322121538,7.605812155,2.781890086,0.005481328,6.14E-05,796.968254,6.316963463,184.9821607,0.451125,0.338238095,1.358021941,0.557910176,0.416597423
1,64.73217419,0.183939844,0.202700572,0.206094315,93.80688172,21.84863133,26.67901419,6.156682027,37.50414746,5.265454545,5.272440049,-0.356010114,9.585179118,5.479738537,0.008462505,0.00010221,629.5571429,14.96849143,162.8893217,0.313997143,0.311268572,1.009440913,0.500521233,0.535147583
1,61.51684401,0.173892599,0.225840199,0.226242578,98.4879322,23.43124524,24.68392796,4.833898306,36.71525423,5.513230769,5.241212964,-0.191731826,8.766530775,5.372870442,0.008554899,0.000111273,669.1,14.67786115,205.3181604,0.369222857,0.295354286,1.259643154,0.576078746,0.501102922
1,63.79364212,0.179657385,0.208255662,0.210272854,95.70853961,26.05092302,30.84087983,11.26481166,42.49829715,5.690666667,5.368011707,-0.259747675,9.797933582,6.777788874,0.008195721,9.96E-05,635.4114285,17.12120323,162.1894614,0.335215714,0.307099047,1.079966617,0.49311908,0.489923949
1,57.29218332,0.172557178,0.152053432,0.156652085,109.4477047,48.504833,54.7300474,25.62147259,51.28719252,6.392727272,5.323291301,-0.425456833,10.02486189,4.326925967,0.00720319,9.38E-05,661.2285714,10.38680901,338.3512637,0.428641667,0.303973714,1.440440922,0.524955739,0.471620552
0,39.79165362,0.168219364,0.081208776,0.086234442,179.8717949,102.0669419,137.6184522,56.37140637,78.55477856,8.037037037,4.896759814,-0.366598813,9.166388131,4.335711909,0.006697937,8.48E-05,766.761111,12.50975637,458.3284582,0.431261111,0.388244444,1.176521841,0.507799247,0.497151609
1,67.43763535,0.135448932,0.18243003,0.192856464,89.86030355,22.72511456,25.87088366,6.872109737,38.34358943,5.752727273,5.342836065,-0.259408195,8.658183178,10.68636099,0.008199942,0.000104934,684.7333333,29.81789455,147.8522301,0.328678571,0.354592381,0.935232652,0.490755031,0.498824345
1,64.41245477,0.135854125,0.171559482,0.185189985,94.31973361,20.87738895,27.74860531,6.325819672,38.51844262,4.546606335,5.176511425,-0.302005624,8.120672054,11.46663124,0.007777764,0.000101462,723.292,31.22879172,226.195673,0.361507048,0.358,1.034457622,0.515547268,0.573832089
1,63.77524272,0.136926597,0.173090882,0.188364212,95.21175233,20.92752461,25.44167468,5.558815071,42.23328814,4.438245614,5.061453308,-0.365266208,9.613336216,12.70050929,0.008778393,0.000120022,638.784,33.79447589,166.1468861,0.29438,0.348245714,0.871190526,0.446738573,0.529835524
1,56.25573907,0.140845412,0.133857521,0.147041752,114.2508253,49.82729801,62.0545474,33.44086022,62.56332914,7.624363636,5.291581539,-0.407886446,10.04127136,6.136310121,0.007027134,9.51E-05,641.9721905,13.71509531,272.9551246,0.393351,0.312222095,1.249798659,0.511160196,0.528045886
0,49.89956737,0.179218322,0.085818885,0.096727396,136.4374679,73.09263376,91.45395636,52.61941448,72.87707585,8.875,5.183124834,-0.409500569,9.790438135,2.06862812,0.007952713,0.000112929,659.952381,5.111830332,249.0038971,0.310994048,0.338722222,0.93692638,0.514496517,0.472233902
1,66.71280604,0.245174593,0.151999662,0.181948324,90.98657767,21.38344196,26.15768288,4.97579551,41.89644155,5.404025974,5.238752702,-0.416224541,9.716144074,3.228298037,0.009347342,0.000133648,628.1725714,9.658815745,155.7692435,0.270193333,0.352171571,0.808942798,0.448016626,0.464436329
1,67.11472331,0.231650844,0.163378774,0.194716695,90.83595277,23.7001819,30.79180047,9.650029995,46.61458448,5.259047619,5.187351781,-0.382510425,10.02281689,4.189450684,0.008474337,0.000121196,600.4285714,10.70453831,188.884874,0.244065,0.349125714,0.704161872,0.424572668,0.406731802
1,67.35114197,0.257302713,0.147112826,0.178446218,90.41620493,20.24083761,26.15758844,8.958254271,38.02087286,4.965090909,5.274793827,-0.260237071,7.99536356,3.288061371,0.008288545,0.000121022,762.8628572,9.593076282,269.6765888,0.357325,0.438542095,0.838338714,0.447871269,0.394062234
1,58.95612927,0.240301041,0.131495441,0.153663485,109.902139,48.46292387,57.89734677,21.03845175,44.57397505,5.146090226,5.124046868,-0.512446244,10.44786299,1.845912177,0.007849921,0.000107096,614.865,5.799334135,173.1646241,0.312312381,0.308591667,1.040162597,0.259567924,0.224226166
0,44.61686678,0.177795465,0.102061652,0.100590808,163.5535714,85.02966323,102.4242974,43.54395604,58.1043956,6.75,4.811589628,-0.611049203,11.37000436,0.85891699,0.007268775,9.99E-05,555.9375,1.853484538,202.7224579,0.295333333,0.2491875,1.208238486,0.514108994,0.481010572
1,62.9733941,0.103272751,0.23488925,0.226163542,96.55765888,25.18643121,28.02093861,7.310695412,44.36453696,5.762039216,5.199945353,-0.31725588,10.26032495,0.49743189,0.009409112,0.000140099,606.7647619,1.412557619,192.6347185,0.320712667,0.272427302,1.193917115,0.564914946,0.527376887
1,63.24051565,0.109498321,0.20518214,0.201568298,96.41837854,25.2263398,32.49167327,12.29567809,50.26885246,6.557142857,5.366690498,-0.221902299,11.87257099,0.395412516,0.009846626,0.000147077,557.1494603,1.076724965,199.6409736,0.333808,0.230749778,1.453313371,0.561450576,0.494887614
1,61.42585651,0.107696307,0.191387744,0.187614596,98.93448276,26.15618922,31.32676353,9.292928113,50.22957335,5.450285714,5.368011458,-0.284781084,10.43337022,0.498635795,0.009515123,0.000140005,580.3466667,1.509140326,160.0756742,0.350738286,0.243020953,1.487763475,0.579718707,0.488416963
1,50.28430891,0.111787317,0.145981473,0.144692177,132.5473235,61.13649651,71.83520283,20.84766391,43.65139066,5.756615385,5.090498778,-0.436918447,9.554610656,0.473888142,0.008195399,0.000113408,634.16,1.243383616,210.5305028,0.379356746,0.253294286,1.5073805,0.592968403,0.448379117
0,46.3811061,0.119360425,0.098019625,0.104014756,146.4154421,89.91248494,108.4446319,53.13701384,67.52141756,6.727777778,5.029481095,-0.323211595,9.282931255,0.736246536,0.007360968,9.38E-05,648,2.118420955,202.6701252,0.308190476,0.336222222,0.983518107,0.483250451,0.466312615
1,71.83046015,0.124823998,0.198934494,0.218851476,84.44227664,21.52973915,25.20877095,5.563969483,37.68640063,4.460512821,5.224208171,-0.343118669,7.210791595,6.801512133,0.007097666,8.10E-05,839.32,19.45787965,306.0629298,0.364242667,0.477998,0.859406677,0.445157665,0.413211059
1,69.706978,0.117761625,0.197576349,0.218104901,87.23483123,23.85713886,24.3614762,7.020688715,29.12708933,4.502857143,5.097152949,-0.344371178,8.472262417,3.764097034,0.007097805,9.28E-05,735.3514286,10.30164074,277.005923,0.324139714,0.405547238,0.883937562,0.436805884,0.558095466
1,70.82932784,0.116168428,0.200421945,0.225363508,85.43293994,17.47498071,19.35013602,2.32317248,26.16598184,4.110588235,5.146183573,-0.361302243,8.328242263,4.634300027,0.006701918,7.95E-05,744.512,12.01021301,231.7866438,0.353835,0.388408,0.926033738,0.497836397,0.509310358
1,54.82528112,0.112442169,0.154990027,0.172137548,119.7213045,53.55326647,69.95691822,25.79903846,49.15897436,5.581298701,5.162127185,-0.34384351,7.873758663,3.219906876,0.006380728,7.06E-05,868.95,9.341526273,444.7883016,0.387766857,0.49249,0.977993719,0.39207232,0.380165621
0,51.58358989,0.150401679,0.095617477,0.106795622,130.5618685,75.57515184,93.54577278,41.49537906,67.24028907,7.324074074,5.128311783,-0.340712472,11.03162277,0.975119287,0.007519598,0.000111944,575.1634921,2.089514992,172.5012959,0.281350108,0.297820635,0.968710491,0.480774138,0.462261824
1,74.37018637,0.259132549,0.169388093,0.199681816,81.53743135,18.90263236,24.53315456,4.459161361,37.54678758,4.425978022,5.242027791,-0.300457025,15.18938232,0.764739806,0.012891732,0.000222706,402.9525874,1.951790778,113.5880308,0.205580733,0.19266965,1.068714705,0.51598773,0.490593538
1,69.92106423,0.252755933,0.159224207,0.189331345,86.9662669,20.61985859,26.98266298,8.337802063,38.65621555,4.604,5.313877062,-0.384308817,14.54721523,1.390025805,0.011007501,0.000182898,423.4845484,3.12072409,97.86087182,0.234994182,0.19706168,1.200400756,0.52510542,0.496998394
1,68.37251827,0.248981845,0.16317468,0.193807242,88.79442433,21.94437025,26.75087596,7.04757476,36.47461831,5.640944056,5.214420213,-0.31871536,12.96239836,1.20891187,0.010646251,0.000165795,480.3565455,3.018402625,147.4110524,0.247897249,0.226762727,1.090782174,0.523851254,0.519646661
1,57.719512,0.26015856,0.126333083,0.147336459,110.2996216,50.29596513,52.0991685,20.93936929,47.80193368,6.216363636,5.336166655,-0.384660747,12.29528754,1.318751368,0.009703154,0.00014662,505.2733333,3.046168236,124.6879557,0.295180513,0.218006667,1.346300438,0.547896298,0.512743622
0,43.09583091,0.236383972,0.078544589,0.085951411,162.4643773,76.26258952,103.5583088,58.82783883,77.79304029,8.644444446,4.954471364,-0.230647114,8.944483678,0.79986802,0.008143018,1.00E-04,702.2583333,2.18279774,178.0004306,0.381875662,0.316513889,1.194235344,0.533806591,0.512300462
1,66.8205512,0.1129521,0.176859762,0.205783393,91.24362903,25.3735867,28.51062581,8.070126227,41.13341515,6.323313131,5.33872868,-0.321041905,11.5144947,1.471165265,0.009661609,0.000143056,538.988619,3.727092099,162.4844251,0.262156121,0.269578238,0.997708231,0.501755292,0.566463523
1,62.81350632,0.118098888,0.164305925,0.19199919,97.28454621,26.80635063,31.6833624,13.53871356,49.03465313,5.967555556,5.259231402,-0.259234988,11.65426778,1.484078416,0.00992068,0.0001458,524.9733333,3.883920124,129.2811216,0.228986667,0.29245,0.800382417,0.435166562,0.567900008
1,69.28023394,0.111339927,0.176177731,0.203585161,88.32695787,24.49495805,30.58220168,12.13397436,45.89010989,6.036363636,5.414235621,-0.277369431,10.56697321,2.119137822,0.008540657,0.000119022,566.9161905,5.03903084,92.0829548,0.25756,0.309808571,0.845994417,0.460284604,0.576969142
1,57.36748393,0.110201513,0.132128247,0.150763753,114.8016748,54.89346544,78.7662673,34.76109307,64.02056277,7.702769231,5.278973629,-0.291337221,9.458798816,0.953032109,0.008642863,0.000123711,643.56,2.639336604,135.5865408,0.31924,0.312694286,1.03199849,0.508096671,0.513615164
0,54.52885424,0.111353693,0.10653229,0.11484944,122.0066045,71.67660813,101.45834,40.66045066,70.56721057,7.916666667,5.26276877,-0.149199696,9.644003924,0.541788999,0.008350022,0.000115047,664.2936508,1.544003175,227.7610212,0.327357143,0.324626984,1.004374459,0.508263918,0.466539702
1,65.51070718,0.126339047,0.183245729,0.202605699,92.52885509,20.59202657,25.1432905,4.942241969,37.27175894,4.411802413,5.313116335,-0.364912775,11.19799069,1.228224435,0.009634685,0.000146354,580.1485714,3.499519017,288.0169334,0.275095556,0.29523,0.942992983,0.507028217,0.529039881
1,65.70763439,0.126029175,0.180205599,0.202174699,92.43488616,23.40463293,28.06508039,9.096409056,38.61872235,4.500058823,5.25972666,-0.33453466,10.66648107,1.572539467,0.008955451,0.000135829,573.3519047,3.949538324,139.7420761,0.29723481,0.280243809,1.079724852,0.522474505,0.542406752
1,63.50437165,0.12559333,0.176730023,0.20031605,95.40637762,21.31029687,24.94677695,6.919347319,33.56363636,4.435462185,5.200472954,-0.355508691,11.35540901,2.294293768,0.009062028,0.000137835,572.8069264,5.370662971,189.3673765,0.270904857,0.294253853,0.941079842,0.454717632,0.469489785
1,56.25561916,0.123011585,0.1327427,0.150872637,115.5659073,59.1166619,76.02422741,24.61665377,51.70048345,5.459047619,5.156645739,-0.262742724,8.583165987,1.436456283,0.007808781,0.000114676,792.73,3.857288901,437.351165,0.304902,0.501455,0.790813197,0.378573783,0.486542013
0,43.68818627,0.122201162,0.083236071,0.093298781,162.2044444,96.82414854,140.6186492,59.11111111,75.33333333,7.5,4.955813961,-0.228841862,9.833466332,0.896800312,0.008244341,0.000127507,731.6666667,2.777639759,375.8949544,0.353180555,0.351857143,1.10430888,0.549218823,0.571702286
1,70.54318222,0.116342706,0.188990911,0.223424174,85.9984733,19.99631775,25.48311442,3.271607928,30.82677265,3.736865181,5.122893494,-0.265875436,11.59066067,1.44817921,0.010899603,0.000168678,522.7105455,3.964454667,179.5097763,0.24784,0.270033818,0.930295591,0.494792318,0.531521592
1,66.39363126,0.109097568,0.188469741,0.224547168,91.35827771,20.28514717,25.815022,3.882232463,45.18503003,4.885934066,5.164123826,-0.311014405,12.28106069,1.082154479,0.011367577,0.00018487,520.4269697,2.940819985,227.4544065,0.252592,0.26078303,0.972251795,0.496055491,0.561474139
1,67.31694621,0.113505058,0.184005867,0.215481909,90.45926891,21.28487298,27.52608271,8.864361129,40.66458737,3.933692308,5.181408912,-0.352703516,11.97354702,0.677094807,0.010451566,0.000159083,505.7825556,1.808143936,128.5643766,0.23675103,0.264423889,0.91462001,0.470911269,0.5245823
1,59.35867091,0.120633067,0.142597209,0.166530026,104.6895922,42.47419894,47.46545381,17.41069597,51.1003663,5.34,5.202925791,-0.30579353,11.54885399,0.477853797,0.008972894,0.000141438,527.5987301,1.119135257,132.4603554,0.257074,0.280985396,0.956648592,0.457539694,0.473504724
0,42.68381419,0.147833853,0.093772952,0.103435428,161.4138814,82.62572712,107.2754716,55.80113806,69.07457322,7.819444444,5.008558877,-0.447630375,10.0918186,0.50072942,0.007833382,9.56E-05,615.1111111,1.239514482,120.6183787,0.363866522,0.294266667,1.223186821,0.532435029,0.498882973
1,60.38046059,0.158876996,0.165842353,0.188373288,99.93895485,16.80388916,21.19594166,3.639607493,30.06037236,4.212710623,5.004978137,-0.251518684,14.59548056,0.488243938,0.011808011,0.000184497,416.2061818,1.171616082,78.58779406,0.211706947,0.202969818,1.044322086,0.512745378,0.48996327
1,63.17814405,0.161335325,0.166297977,0.184390405,95.7651729,20.25577394,24.58955236,4.289003891,39.79293554,5.349090909,5.18375646,-0.22095433,13.82125193,0.579564442,0.010814036,0.000164004,448.5597576,1.350882048,97.47613209,0.233939637,0.21478497,1.101648483,0.520355224,0.514668291
1,64.21888338,0.167305583,0.173313861,0.188529868,94.11786673,15.56083432,19.28496691,1.167636171,29.90629938,3.78631579,5.0328765,-0.233887222,14.32532725,0.776514118,0.011005681,0.00017081,440.0227273,1.760794768,114.1584709,0.217664755,0.219600364,0.992857841,0.498641328,0.508424159
1,57.09976318,0.174048587,0.138284931,0.152048264,109.9191562,45.81078952,47.12208766,19.16643356,35.90269403,4.961714286,5.17204671,-0.319116639,9.994763735,0.770795227,0.008763313,0.000134329,636.3342222,1.819405761,148.6418268,0.316659077,0.296596444,1.071653858,0.530219143,0.482086528
0,42.70345848,0.159731732,0.068546018,0.078474142,177.7722222,104.1343095,145.0673729,53.88888889,71.11111111,9.333333333,4.96477755,-0.398987701,7.426294028,0.390041234,0.006458708,8.16E-05,828.4,0.946538885,183.6884343,0.409733333,0.42545,0.962513648,0.470388599,0.509356214
1,67.23755479,0.117921899,0.152005505,0.179458815,92.26270944,32.16785555,41.51797979,19.27219803,49.31595867,5.998,5.379536574,-0.191764383,13.01683771,0.318897041,0.010683858,0.000172039,466.34,0.768448146,146.8512031,0.240713939,0.232704,1.067785818,0.493775371,0.463422095
1,67.36272274,0.122385484,0.149837399,0.176694837,91.09515967,30.1680896,37.88435566,13.9289972,50.47387177,5.232571429,5.226920342,-0.226448106,11.12484407,0.689954743,0.010223394,0.000168667,565.5826667,1.666008144,186.3189562,0.258579152,0.290289667,0.894961304,0.499929924,0.557526382
1,68.75845831,0.133783079,0.141349722,0.163542705,89.2753624,31.16188726,38.40277886,18.12110015,47.00699933,5.522181818,5.222886582,-0.347401646,10.93916731,0.298814658,0.007744878,0.000119803,605.1971429,0.698342138,230.5806746,0.344894444,0.270912857,1.304401944,0.532474792,0.538196601
1,61.45346803,0.142181892,0.128352668,0.146194897,106.8745446,48.44935445,64.91423635,29.25919122,64.35133424,5.408871129,5.211839262,-0.248087623,10.72214406,0.289504643,0.008683582,0.000133475,560.7137143,0.783625409,148.2876383,0.293702857,0.280446571,1.049523897,0.499562488,0.480720471
0,43.27747627,0.157164725,0.071675905,0.074857041,155.3180873,92.64312763,132.202599,69.88911989,89.3970894,11.04166667,5.06516861,-0.378906497,7.212896479,0.400851279,0.006088943,8.28E-05,861.2,1.059609231,358.899358,0.445,0.3614,1.260820955,0.55507157,0.474249686
